OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,SHAPE_Length,SHAPE_Area
168,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{69E9F081-D1CB-49D9-9516-5C60AE939908},161,SHEN,Lands - http://landsnet.nps.gov/tractsnet/documents/SHEN/Metadata/shen_metadata.xml,Shenandoah National Park,2023/12/13 00:00:00+00,VA,NE,"1488805",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301770,Shenandoah,785453.404555309,1306980787.88683
169,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{BF06500A-2BA6-4B40-954E-0AFE985243FC},162,THST,Lands - http://landsnet.nps.gov/tractsnet/documents/THST/Metadata/thst_metadata.xml,Thomas Stone National Historic Site,2009/07/28 00:00:00+00,MD,NE,"1888967",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048411,Thomas Stone,6334.90145039861,2172355.73670394
170,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{2C5A70B1-61B3-4F4A-88E9-B11DB383705A},163,STEA,Unofficial Boundary of Steamtown National Historic Site.,Steamtown National Historic Site,2013/12/18 00:00:00+00,PA,NE,"1877509",National Historic Site,Region,Preliminary data. Contact the Land Resources Program for additional information.,Steamtown,6727.05326727798,436571.810507908
171,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{1440566E-19E2-47BD-BF58-1D5AE330DE33},164,UPDE,Lands - http://landsnet.nps.gov/tractsnet/documents/UPDE/Metadata/upde_metadata.xml,Upper Delaware Scenic and Recreational River,2015/12/22 00:00:00+00,NY,NE,"1888970",National Wild & Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225706,Upper Delaware,315325.408056817,414752036.525248
172,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{EE8F2E52-84C7-4ED0-B623-BAC8FD2B5921},165,VAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/VAFO/Metadata/vafo_metadata.xml,Valley Forge National Historical Park,2018/05/14 00:00:00+00,PA,NE,"1211947",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048195,Valley Forge,30664.0038071212,23893035.3623897
173,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{621874E6-8D16-4FC0-B7E8-E9D194112C06},166,BICY,Lands - http://landsnet.nps.gov/tractsnet/documents/BICY/Metadata/bicy_metadata.xml,Big Cypress National Preserve,2019/09/26 00:00:00+00,FL,SE,"302659",National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266795,Big Cypress,296738.814678046,3659385199.23811
174,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{18A46A76-1496-4E06-BF0E-BE598708B401},167,TUIN,Lands - http://landsnet.nps.gov/tractsnet/documents/TUIN/Metadata/tuin_metadata.xml,Tuskegee Institute National Historic Site,2016/01/14 00:00:00+00,AL,SE,"158362",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229067,Tuskegee Institute,3809.87502910983,352543.762141412
175,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{81201F57-D087-4EC7-9F66-784841EA8F67},168,CANA,Lands - http://landsnet.nps.gov/tractsnet/documents/CANA/Metadata/cana_metadata.xml,Canaveral National Seashore,2008/07/30 00:00:00+00,FL,SE,"307730",National Seashore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048145,Canaveral,112604.043801554,309112930.215887
176,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{87F74403-739B-4ABF-AD77-5BE699C75B04},169,CHAT,Lands - http://landsnet.nps.gov/tractsnet/documents/CHAT/Metadata/chat_metadata.xml,Chattahoochee River National Recreation Area,2021/03/09 00:00:00+00,GA,SE,"1688073",National Recreation Area,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2275647,Chattahoochee River,326394.16277702,70122898.9470472
177,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{67421717-36C5-4C8D-88F2-0AC8DAFE9E20},172,ANDE,Lands - http://landsnet.nps.gov/tractsnet/documents/ANDE/Metadata/ande_metadata.xml,Andersonville National Historic Site,2014/08/19 00:00:00+00,GA,SE,"310534",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215967,Andersonville,8539.02952846378,2953276.75173458
178,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{69736703-C986-4EA2-9C03-2438076762F8},173,BISO,Unofficial Boundary of Big South Fork National River and Recreation Area.,Big South Fork National River and Recreation Area,2013/12/18 00:00:00+00,KY,SE,"1309762",National River,Region,Preliminary data. Contact the Land Resources Program for additional information.,Big South Fork,349536.181850992,769133448.132872
179,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{584E355A-CC5B-40C9-A3CB-89FC7EA49913},174,BLRI,Lands - http://landsnet.nps.gov/tractsnet/documents/BLRI/Metadata/blri_metadata.xml,Blue Ridge Parkway,2023/12/14 00:00:00+00,NC,SE,"1009494",Parkway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2285011,Blue Ridge Parkway,2284674.34027069,642199529.448435
180,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{D100A691-9E3A-4F92-851C-14EE5BB9A83B},175,CARL,Lands - http://landsnet.nps.gov/tractsnet/documents/CARL/Metadata/carl_metadata.xml,Carl Sandburg Home National Historic Site,2020/09/30 00:00:00+00,NC,SE,"1006677",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047923,Carl Sandburg Home,7152.26939446046,1640145.72621361
181,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{7B4E368D-40D1-4FD3-8857-3A3CF4D61EB5},176,GUCO,Lands - http://landsnet.nps.gov/tractsnet/documents/GUCO/Metadata/guco_metadata.xml,Guilford Courthouse National Military Park,2020/09/23 00:00:00+00,NC,SE,"986193",National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223245,Guilford Courthouse,10228.1720277846,1410140.44394289
182,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{BC9A4DED-E885-4571-B4AD-7E9268031987},177,FORA,Lands - http://landsnet.nps.gov/tractsnet/documents/FORA/Metadata/fora_metadata.xml,Fort Raleigh National Historic Site,2020/09/17 00:00:00+00,NC,SE,"985324",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278882,Fort Raleigh,16133.8780463312,3066605.1891603
183,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{448A9EC5-03F5-40FD-B346-4563D55FA3EC},178,WRBR,Lands - http://landsnet.nps.gov/tractsnet/documents/WRBR/Metadata/wrbr_metadata.xml,Wright Brothers National Memorial,2011/05/23 00:00:00+00,NC,SE,"1027483",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174269,Wright Brothers,9434.39037362165,2657056.42692279
184,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{EA2CAF1C-459E-4F7F-BE9F-B5B335C040F8},179,CAHA,Unofficial Boundary of Cape Hatteras National Seashore.,Cape Hatteras National Seashore,2013/12/18 00:00:00+00,NC,SE,"982628",National Seashore,Region,Preliminary data. Contact the Land Resources Program for additional information.,Cape Hatteras,345532.782894274,190369152.606466
185,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,{90322E06-B79A-49F7-A329-FC2F448F66B9},180,CALO,Unofficial Boundary of Cape Lookout National Seashore.,Cape Lookout National Seashore,2013/12/18 00:00:00+00,NC,SE,"1000889",National Seashore,Region,Preliminary data. Contact the Land Resources Program for additional information.,Cape Lookout,233295.323112547,171056451.464282
186,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{C5AD61FB-FEC2-4954-9B10-094298A26063},181,CHCH,Unofficial Boundary of Chickamauga and Chattanooga National Military Park.,Chickamauga and Chattanooga National Military Park,2013/12/18 00:00:00+00,GA,SE,"330990",National Military Park,Region,Preliminary data. Contact the Land Resources Program for additional information.,Chickamauga and Chattanooga,210842.714471411,59444192.6613218
187,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{20E3B86C-3EE8-4E6B-9636-5085521BE199},182,CUGA,Lands - http://landsnet.nps.gov/tractsnet/documents/CUGA/Metadata/cuga_metadata.xml,Cumberland Gap National Historical Park,2024/03/15 09:30:23+00,KY,SE,"490476",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048072,Cumberland Gap,165105.313884116,153217773.220027
188,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{C65367A9-1FE9-4B60-82E3-A9421D597A17},183,CONG,Lands - http://landsnet.nps.gov/tractsnet/documents/CONG/Metadata/cong_metadata.xml,Congaree National Park,2022/06/07 00:00:00+00,SC,SE,"2035095",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229070,Congaree,116341.711616809,157073614.928551
189,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{5177D7FF-C7B6-4E8B-A7EA-06EDF533941B},184,BISC,Lands - http://landsnet.nps.gov/tractsnet/documents/BISC/Metadata/bisc_metadata.xml,Biscayne National Park,2010/12/02 00:00:00+00,FL,SE,"294450",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2167747,Biscayne,143915.163266578,867063857.349644
190,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{0994A1C3-6BB6-47AF-B9FF-435E8EE7753B},185,CASA,Lands - http://landsnet.nps.gov/tractsnet/documents/CASA/Metadata/casa_metadata.xml,Castillo de San Marcos National Monument,2005/02/28 00:00:00+00,FL,SE,"307911",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047924,Castillo de San Marcos,1675.85993598561,108299.669434971
191,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{718ADE57-A1C7-4834-9983-5B8897FD655C},186,FOMA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOMA/Metadata/foma_metadata.xml,Fort Matanzas National Monument,2009/10/26 00:00:00+00,FL,SE,"307963",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049233,Fort Matanzas,13355.2278910387,1474420.60549743
192,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{D41A58DF-468A-44E3-BFD9-C19ED7496A99},187,EVER,Lands - http://landsnet.nps.gov/tractsnet/documents/EVER/Metadata/ever_metadata.xml,Everglades National Park,2019/06/24 00:00:00+00,FL,SE,"293666",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2264901,Everglades,558822.071852447,7625863021.64224
193,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{D50D6263-0692-4E66-8DAE-DAAAA76381F1},190,DRTO,Lands - http://landsnet.nps.gov/tractsnet/documents/DRTO/Metadata/drto_metadata.xml,Dry Tortugas National Park,2007/11/07 00:00:00+00,FL,SE,"307632",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047947,Dry Tortugas,69744.0117175223,322682120.793791
194,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3AC56131-A4F5-459B-9C96-59261EEE6FA1},191,DESO,Lands - http://landsnet.nps.gov/tractsnet/documents/DESO/Metadata/deso_metadata.xml,De Soto National Memorial,2014/08/07 00:00:00+00,FL,SE,"294586",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215972,De Soto,2595.17163682606,156650.91830232
195,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{729571CA-0007-4913-9362-7794FEBF0203},192,FOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOCA/Metadata/foca_metadata.xml,Fort Caroline National Memorial,2016/06/07 00:00:00+00,FL,SE,"282677",National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230260,Fort Caroline,7620.09358772726,764984.760765092
196,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{9DD640B3-C49B-4C77-BB43-71ADBAAC6448},194,SAJU,Unofficial Boundary of San Juan National Historic Site.,San Juan National Historic Site,2013/12/18 00:00:00+00,PR,SE,"1879024",National Historic Site,Region,Preliminary data. Contact the Land Resources Program for additional information.,San Juan,8679.12555382168,344663.927255172
197,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{0FD3CFEE-F956-45DF-B81E-8CBEB5876F52},195,TIMU,Unofficial Boundary of Timucuan Ecological and Historic Preserve.,Timucuan Ecological and Historic Preserve,2013/12/18 00:00:00+00,FL,SE,"2733416",National Preserve,Region,Preliminary data. Contact the Land Resources Program for additional information.,Timucuan,265943.525535939,247930328.81612
198,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{EE849F06-9C29-49BD-877E-CF07329C3413},196,VIIS,Lands - http://landsnet.nps.gov/tractsnet/documents/VIIS/Metadata/viis_metadata.xml,Virgin Islands National Park,2019/10/24 00:00:00+00,VI,SE,"1614406",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2259623,Virgin Islands,71984.6267123149,67815446.8168504
199,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{82A496C1-EFB5-413D-9F82-CD1C183A0E19},197,VICR,Lands - http://landsnet.nps.gov/tractsnet/documents/VICR/Metadata/vicr_metadata.xml,Virgin Islands Coral Reef National Monument,2013/04/04 00:00:00+00,VI,SE,"2733450",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194489,Virgin Islands Coral Reef,70251.4252888281,62764769.9140415
200,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{0A1E5AB1-9CA4-42A0-B668-7ABDFA9DC12A},198,BUIS,Lands - http://landsnet.nps.gov/tractsnet/documents/BUIS/Metadata/buis_metadata.xml,Buck Island Reef National Monument,2006/03/20 00:00:00+00,VI,SE,"1613756",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047917,Buck Island Reef,35451.9956749905,85236901.3282374
201,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{D6127362-A5AA-41CD-967B-1FB0B1E42272},199,CHRI,Lands - http://landsnet.nps.gov/tractsnet/documents/CHRI/Metadata/chri_metadata.xml,Christiansted National Historic Site,2014/06/19 00:00:00+00,VI,SE,"1993781",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218479,Christiansted,2308.11064131094,116677.539411099
202,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{340A9EF0-4CC9-4F4A-B5D8-452D05DF5DC0},200,SARI,Lands - http://landsnet.nps.gov/tractsnet/documents/SARI/Metadata/sari_metadata.xml,Salt River Bay National Historical Park and Ecological Preserve,2009/03/05 00:00:00+00,VI,SE,"1993989",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048043,Salt River Bay,15506.9447802831,4603167.84358571
203,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{A8934819-A2A6-4335-878A-573724898260},201,FODO,Lands - http://landsnet.nps.gov/tractsnet/documents/FODO/Metadata/fodo_metadata.xml,Fort Donelson National Battlefield,2015/07/27 00:00:00+00,KY,SE,"1284664",National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224521,Fort Donelson,43303.9440082276,8163037.23348521
204,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{EF4272D9-EA7D-45B2-B5DA-9DB701562A07},202,FOFR,Lands - http://landsnet.nps.gov/tractsnet/documents/FOFR/Metadata/fofr_metadata.xml,Fort Frederica National Monument,2023/12/15 00:00:00+00,GA,SE,"314290",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047961,Fort Frederica,12895.4188704894,1666480.0678743
205,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{A7DAB76A-90F4-4171-B52E-F26CA57F97D3},203,FOPU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOPU/Metadata/fopu_metadata.xml,Fort Pulaski National Monument,2010/12/21 00:00:00+00,GA,SE,"314296",National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171830,Fort Pulaski,56871.6136897149,30589695.0029727
206,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{62C2B7C8-1D78-401B-9134-621D7D4562FC},204,FOSU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOSU/Metadata/fosu_metadata.xml,Fort Sumter and Fort Moultrie National Historical Park,2021/03/31 00:00:00+00,SC,SE,"1222505",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047964,Fort Sumter and Fort Moultrie,9870.23218100438,1356888.16954605
207,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3D42F961-BA8B-4FAD-8D8D-F9700FD89089},205,ANJO,Lands - http://landsnet.nps.gov/tractsnet/documents/ANJO/Metadata/anjo_metadata.xml,Andrew Johnson National Historic Site,2007/01/24 00:00:00+00,TN,SE,"1304837",National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047901,Andrew Johnson,2126.41809994864,102557.434207923
208,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{641EFE00-7A9F-4D17-A2DC-ADA2EB6271CB},206,GRSM,Unofficial Boundary of Great Smoky Mountains National Park.,Great Smoky Mountains National Park,2013/12/18 00:00:00+00,NC,SE,"1018241",National Park,Park,Preliminary data. Contact the Land Resources Program for additional information.,Great Smoky Mountains,808754.046480153,3178103337.82172
209,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{5CDA9BE4-98D7-41C5-A85B-6BE3FB5E8F9B},207,HOBE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOBE/Metadata/hobe_metadata.xml,Horseshoe Bend National Military Park,2009/10/26 00:00:00+00,AL,SE,"149966",National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049234,Horseshoe Bend,15611.0166635748,11989088.2156447
210,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{7FD21BA1-8B3A-41C9-A1E5-B1A1A32F9256},208,KEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KEMO/Metadata/kemo_metadata.xml,Kennesaw Mountain National Battlefield Park,2020/09/23 00:00:00+00,GA,SE,"310345",National Battlefield Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/215975,Kennesaw Mountain,57929.5242643128,17404530.2692303
211,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{74F8F4C5-A89B-4BE3-BB84-E3E8382F075C},209,KIMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KIMO/Metadata/kimo_metadata.xml,Kings Mountain National Military Park,2011/06/27 00:00:00+00,SC,SE,"1223739",National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2174271,Kings Mountain,22120.4402374412,23836721.1336806
212,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{3557C7A3-E0F3-4B85-98B8-0F18D6B41A58},210,COWP,Lands - http://landsnet.nps.gov/tractsnet/documents/COWP/Metadata/cowp_metadata.xml,Cowpens National Battlefield,2014/09/17 00:00:00+00,SC,SE,"1247412",National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218478,Cowpens,13385.2611125061,5131854.34399769
213,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{1EE1CD95-D0DD-4A40-9074-DE8FE7709301},212,MACA,Lands - http://landsnet.nps.gov/tractsnet/documents/MACA/Metadata/maca_metadata.xml,Mammoth Cave National Park,2023/07/18 11:20:24+00,KY,SE,"507318",National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048014,Mammoth Cave,129647.168991578,457441502.408888
214,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{8B2FF1C8-1670-49C3-BE8C-0AEEF37723B5},213,ABLI,Lands - http://landsnet.nps.gov/tractsnet/documents/ABLI/Metadata/abli_metadata.xml,Abraham Lincoln Birthplace National Historical Park,2007/10/03 00:00:00+00,KY,SE,"496556",National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047895,Abraham Lincoln Birthplace,12580.5393031378,2186841.2870998
215,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{F2C8617C-EFC9-4384-A12B-B0973D6E0269},214,MOCR,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCR/Metadata/mocr_metadata.xml,Moores Creek National Battlefield,2009/10/26 00:00:00+00,NC,SE,"1025558",National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049235,Moores Creek,3289.12002955929,542942.224679082
216,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{6B55C084-3A0E-49B3-AF41-777B5835D31E},215,NATR,Lands - http://landsnet.nps.gov/tractsnet/documents/NATR/Metadata/natr_metadata.xml,Natchez Trace Parkway,2016/04/12 00:00:00+00,AL,SE,"123648",Parkway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230263,Natchez Trace,1965745.97169056,310339968.952802
217,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,{68F432CE-8D9A-410C-B44C-12A8F95FBB40},217,BRCR,Lands - http://landsnet.nps.gov/tractsnet/documents/BRCR/Metadata/brcr_metadata.xml,Brices Cross Roads National Battlefield Site,2005/10/13 00:00:00+00,MS,SE,"667556",National Battlefield Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047914,Brices Cross Roads,342.165384169867,5930.15085476943
